Erläuterungen;Planungsstelle;Produkt;Maßnahme;Sachkonto;Bezeichnung;Budget;Deckungskreis;Deckungsschlüssel;bewirtschaftende Dienststelle;anordnende Dienststelle;Investitionskennzeichen;Dotierkreis;Ansatz aktuell;Aktuelles Soll;ansatz vorjahr;Soll Vorjahr;Rg Erg vorvorjahr;RG Vorjahr;RG Aktuell;Planjahr+1;Planjahr+2;Planjahr+3;VE aktuell
Nein;3.1.3.0.723233;3.1.3.0;0;723233;Bew Gebäude - Strom;3;13130;1;;;0,00;70;40.000;0;67.500;0;34.376,03;-16.896,17;0;40.000;40.000;40.000;0
Nein;3.1.3.0.723234;3.1.3.0;0;723234;Bew Gebäude - Heizöl/Gas/Pelle;3;13130;1;;;0,00;70;42.300;0;75.000;0;55.608,31;23.274,91;0;42.300;42.300;42.300;0
Nein;3.1.3.0.723235;3.1.3.0;0;723235;Bew Gebäude - Abfall;3;13130;1;;;0,00;70;7.200;0;10.000;0;6.551,87;2.413,44;0;7.200;7.200;7.200;0
Nein;3.1.3.0.729100;3.1.3.0;0;729100;Sonstige Auszahlungen f. Sachleistungen;3;13130;1;;;0;30;25.000;0;25.000;0;100;0;0;25.000;25.000;25.000;0
Nein;3.1.3.0.729200;3.1.3.0;0;729200;Sonstige Auszahlungen f. Dienstleistungen;3;13130;1;;;0;30;5.000;0;5.000;0;1.309,00;947,17;0;5.000;5.000;5.000;0
Nein;3.1.3.0.757110;3.1.3.0;0;757110;Lfd Leistungen AsylBLG;3;13130;1;;;0,00;30;350.000;0;300.000;0;281.711,27;63.331,71;0;350.000;350.000;350.000;0
Nein;3.1.3.0.757120;3.1.3.0;0;757120;Lfd Leistungen AslbBLG/SGB12;3;13130;1;;;0,00;30;120.000;0;110.000;0;83.544,84;15.033,25;0;120.000;120.000;120.000;0
Nein;3.1.3.0.757130;3.1.3.0;0;757130;Einmalige Leistungen AsylBLG;3;13130;1;;;0,00;30;10.000;0;12.000;0;4.659,21;1.212,80;0;10.000;10.000;10.000;0
Nein;3.1.3.0.758100;3.1.3.0;0;758100;Kostenbeteiligung u -erstattung für Leistungen nach AsylblG;3;13130;1;0;0,00;0;30;10.000;0;10.000;0;6.113,54;543,5;0;10.000;10.000;10.000;0
Nein;3.1.3.0.762100;3.1.3.0;0;762100;Mieten, Pachten u. Erbbauzinsen;3;13130;1;;;0,00;30;180.000;0;220.000;0;212.476,60;70.527,20;0;180.000;180.000;180.000;0
Nein;3.1.3.0.764140;3.1.3.0;0;764140;Unfallversicherungen;3;13130;1;;;0;80;600;0;650;0;0;0;0;600;600;600;0
Nein;3.1.3.0.768100;3.1.3.0;0;768100;Grundsteuerauszahlung;3;13130;1;;;0,00;30;5.500;0;5.500;0;5.603,43;1.206,72;0;5.500;5.500;5.500;0
Nein;3.3.1.0.414500;3.3.1.0;0;414500;Zuweisungen vom privaten Bereich;3;0;0;3;3;0;30;0;0;0;0;0;0;0;0;0;0;0
Ja;3.3.1.0.441900;3.3.1.0;0;441900;Sonstige privatrechtliche Erträge;3;0;0;3,00;3,00;0,00;30;500;0;500;1.548,41;1.075,00;1.473,41;0;500;500;500;0
Ja;3.3.1.0.523500;3.3.1.0;0;523500;Fahrzeugunterhaltung;3;13310;1;3,00;3,00;0,00;30;4.000;0;5.000;3.159,62;1.532,74;2.359,93;0;4.000;4.000;4.000;0
Ja;3.3.1.0.529100;3.3.1.0;0;529100;Sonstige Aufwendungen für Sachleistungen;3;13310;1;3;3,00;0;30;2.000;0;2.000;852,65;5.890,68;915,3;0;2.000;2.000;2.000;0
Nein;3.3.1.0.532300;3.3.1.0;0;532300;Abschreibungen auf gezahlte Investitionszuschüsse als Nutzungsberechtigter;3;0;0;3;3;0;80;10.054;0;10.060;0;0;0;0;10.054;10.054;10.054;0
Ja;3.3.1.0.541500;3.3.1.0;0;541500;Zuweisungen und Zuschüsse für laufende Zwecke an den privaten Bereich;3;13310;1;3;3,00;0;30;5.000;0;5.000;0;4.291,50;0;0;5.000;5.000;5.000;0
Nein;3.3.1.0.561200;3.3.1.0;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;3;13310;1;3;3;0;30;200;0;200;0;0;0;0;200;200;200;0
Nein;3.3.1.0.561300;3.3.1.0;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;3;13310;1;3;3;0;30;200;0;200;99,5;124,6;0;0;200;200;200;0
Nein;3.3.1.0.562100;3.3.1.0;0;562100;Mieten, Pachten u. Erbbauzinsen;3;13310;1;3;3;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;3.3.1.0.562200;3.3.1.0;0;562200;Leasing;3;13310;1;3,00;3,00;0,00;30;350;0;4.100;3.997,38;4.048,44;4.048,44;0;0;0;0;0
Ja;3.3.1.0.563400;3.3.1.0;0;563400;Telefon Datenübertragungskosten;3;13310;1;;;0;30;100;0;100;40;8,63;40;0;100;100;100;0
Ja;3.3.1.0.564120;3.3.1.0;0;564120;Kfz-Versicherungen;3;13310;1;3,00;3,00;0,00;80;1.100;0;1.100;1.089,83;1.076,28;1.089,83;0;1.100;1.100;1.100;0
Ja;3.3.1.0.568200;3.3.1.0;0;568200;sonstige Steueraufwendungen Kraftfahrzeugsteuer;3;13310;1;3;3;0;30;150;0;150;148;148;148;0;150;150;150;0
Nein;3.3.1.0.614500;3.3.1.0;0;614500;Zuweis. u. Zuschüsse f. lfd. Zwecke v. privaten Bereich;3;0;0;3;3;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;3.3.1.0.641900;3.3.1.0;0;641900;sonstige privatrechtl. Leistungsentgelte;3;0;0;3;3;0,00;30;500;0;500;0;855;1.418,41;0;500;500;500;0
Nein;3.3.1.0.723500;3.3.1.0;0;723500;Auszahlung Fahrzeugunterhaltung;3;13310;1;3;3,00;0,00;30;4.000;0;5.000;0;1.532,74;2.359,93;0;4.000;4.000;4.000;0
Nein;3.3.1.0.729100;3.3.1.0;0;729100;Sonstige Auszahlungen f. Sachleistungen;3;13310;1;3;3,00;0;30;2.000;0;2.000;0;6.172,70;915,3;0;2.000;2.000;2.000;0
Nein;3.3.1.0.741500;3.3.1.0;0;741500;Zuweisungen u Zuschüsse f lfd Zwecke an privaten Bereich;3;13310;1;3;3,00;0;30;5.000;0;5.000;0;4.291,50;0;0;5.000;5.000;5.000;0
Nein;3.3.1.0.761200;3.3.1.0;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;3;13310;1;3;3;0;30;200;0;200;0;0;0;0;200;200;200;0
Nein;3.3.1.0.761300;3.3.1.0;0;761300;Auszahlungen Reisekosten;3;13310;1;3;3;0;30;200;0;200;0;124,6;0;0;200;200;200;0
Nein;3.3.1.0.762100;3.3.1.0;0;762100;Mieten, Pachten u. Erbbauzinsen;3;13310;1;3;3;0;30;0;0;0;0;0;0;0;0;0;0;0
Nein;3.3.1.0.762200;3.3.1.0;0;762200;Leasing;3;13310;1;3;3,00;0,00;30;350;0;4.100;0;4.048,44;1.349,48;0;0;0;0;0
Nein;3.3.1.0.763400;3.3.1.0;0;763400;Telefon Datenübertragungskosten;3;13310;1;;;0;30;100;0;100;0;11,4;0;0;100;100;100;0
Nein;3.3.1.0.764120;3.3.1.0;0;764120;Kfz-Versicherungen;3;13310;1;3;3,00;0,00;80;1.100;0;1.100;0;1.076,28;1.089,83;0;1.100;1.100;1.100;0
Nein;3.3.1.0.768200;3.3.1.0;0;768200;Kraftfahrzeugsteuerauszahlung;3;13310;1;3;3;0;30;150;0;150;0;148;148;0;150;150;150;0
Ja;3.3.1.0/0371.785600;3.3.1.0;371;785600;Auszahlungen für Fahrzeuge, Maschinen und technische Ausstattung;3;0;0;;;1;30;17.500;0;0;0;0;0;0;0;0;0;0
Nein;3.5.1.9.466140;3.5.1.9;0;466140;Ertrag aus der Auflösung  von Rückstellungen;3;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;3.5.1.9.502210;3.5.1.9;0;502210;Dienstbezüge der Arbeitnehmer;3;1500000;1;;;0,00;60;24.400;0;32.690;6.466,68;32.147,84;1.779,02;0;24.890;25.390;25.900;0
Nein;3.5.1.9.502220;3.5.1.9;0;502220;Leistungszulagen der AN;3;1500000;1;;;0;60;0;0;0;580,02;615,2;0;0;0;0;0;0
Nein;3.5.1.9.503200;3.5.1.9;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;3;1500000;1;0,00;0,00;0;60;1.900;0;2.530;1.623,88;2.538,96;594,1;0;1.940;1.980;2.020;0
Nein;3.5.1.9.504200;3.5.1.9;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;3;1500000;1;0;0,00;0;60;4.900;0;6.640;477,87;6.642,86;224,69;0;5.000;5.100;5.210;0
Nein;3.5.1.9.506290;3.5.1.9;0;506290;Sonstige (Arbeitnehmer);3;1500000;1;;;0;60;0;0;0;28,38;43,8;10,95;0;0;0;0;0
Nein;3.5.1.9.508200;3.5.1.9;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.5.1.9.508220;3.5.1.9;0;508220;Zf. Überstundenrückst. AN;3;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.5.1.9.509000;3.5.1.9;0;509000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;0;0;140;0,02;132,79;3,55;0;0;0;0;0
Nein;3.5.1.9.564140;3.5.1.9;0;564140;Unfallversicherungen;3;13519;1;;;0;80;150;0;150;128,88;126,68;0;0;150;150;150;0
Nein;3.5.1.9.702210;3.5.1.9;0;702210;Vergütungen der Arbeitnehmer;3;1500000;1;;;0,00;60;24.400;0;32.690;0;32.147,84;1.637,97;0;24.890;25.390;25.900;0
Nein;3.5.1.9.702220;3.5.1.9;0;702220;Leistungszulage Bedienstete;3;1500000;1;;;0;60;0;0;0;0;615,2;0;0;0;0;0;0
Nein;3.5.1.9.703200;3.5.1.9;0;703200;Beiträge zur ZVK / Arbeitnehmer;3;1500000;1;0;0,00;0;60;1.900;0;2.530;0;2.538,96;594,1;0;1.940;1.980;2.020;0
Nein;3.5.1.9.704200;3.5.1.9;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;3;1500000;1;0;0,00;0;60;4.900;0;6.640;0;6.642,86;193,14;0;5.000;5.100;5.210;0
Nein;3.5.1.9.706290;3.5.1.9;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;3;1500000;1;;;0;60;0;0;0;0;43,8;10,95;0;0;0;0;0
Nein;3.5.1.9.709000;3.5.1.9;0;709000;Pauschalierte Lohnsteuer ;3;1500000;1;;;0;60;0;0;140;0;132,79;3,55;0;0;0;0;0
Nein;3.5.1.9.764140;3.5.1.9;0;764140;Unfallversicherungen;3;13519;1;;;0;80;150;0;150;0;0;0;0;150;150;150;0
Ja;3.6.2.1.414420;3.6.2.1;0;414420;Zuweisungen vom Land;1.2;0;0;0;0;0;12;700;0;1.000;0;618,75;0;0;700;700;700;0
Ja;3.6.2.1.414430;3.6.2.1;0;414430;Zuweisungen von Gemeinden und Gemeindeverbänden;1.2;0;0;0,00;0,00;0,00;12;39.000;0;39.000;40.763,55;41.515,19;36.147,50;0;39.000;39.000;39.000;0
Nein;3.6.2.1.414510;3.6.2.1;0;414510;Zuweisungen von privaten Unternehmen;1.2;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.415100;3.6.2.1;0;415100;Ertrag aus der Auflösung von Sonderposten aus Zuwendungen;1.2;0;0;;;0;80;0;0;10;0;0;0;0;0;0;0;0
Ja;3.6.2.1.441900;3.6.2.1;0;441900;Sonstige privatrechtliche Erträge;1.2;0;0;0,00;0,00;0;12;5.000;0;5.000;2.516,61;8.870,97;358;0;5.000;5.000;5.000;0
Ja;3.6.2.1.442430;3.6.2.1;0;442430;Kostenerstattungen vom öffentlichen Bereich von Gemeinden und Gemeindeverbänden;1.2;0;0;;;0,00;12;36.010;0;36.010;28.922,38;36.102,73;5.609,04;0;36.010;36.010;36.010;0
Nein;3.6.2.1.442500;3.6.2.1;0;442500;Kostenerstattungen vom privaten Bereich;1.2;0;0;;;0;12;0;0;0;0;3,36;0;0;0;0;0;0
Nein;3.6.2.1.466140;3.6.2.1;0;466140;Ertrag aus der Auflösung  von Rückstellungen;1.2;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.502210;3.6.2.1;0;502210;Dienstbezüge der Arbeitnehmer;1.2;1500000;1;;;0,00;60;120.300;0;117.240;88.645,74;114.129,82;26.466,42;0;122.710;125.170;127.680;0
Nein;3.6.2.1.502220;3.6.2.1;0;502220;Leistungszulagen der AN;1.2;1500000;1;;;0;60;0;0;0;1.999,96;2.073,65;0;0;0;0;0;0
Nein;3.6.2.1.503200;3.6.2.1;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;1.2;1500000;1;0,00;0,00;0,00;60;9.200;0;8.910;7.025,11;8.865,47;2.051,18;0;9.390;9.580;9.780;0
Nein;3.6.2.1.504200;3.6.2.1;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;1.2;1500000;1;0,00;0,00;0,00;60;23.900;0;23.280;18.625,25;23.168,47;5.475,35;0;24.380;24.870;25.370;0
Nein;3.6.2.1.506290;3.6.2.1;0;506290;Sonstige (Arbeitnehmer);1.2;1500000;1;;;0;60;0;0;0;66,5;79,8;19,95;0;0;0;0;0
Nein;3.6.2.1.508200;3.6.2.1;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.508220;3.6.2.1;0;508220;Zf. Überstundenrückst. AN;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.509000;3.6.2.1;0;509000;Pauschalierte Lohnsteuer ;1.2;1500000;1;;;0;60;100;0;310;11,2;307,68;0,04;0;110;120;130;0
Nein;3.6.2.1.523700;3.6.2.1;0;523700;Unterhaltung der Betriebs- und Geschäftsausstattung;1.2;13621;1;;;0;12;500;0;500;0;0;0;0;500;500;500;0
Ja;3.6.2.1.523800;3.6.2.1;0;523800;Geringwertige Geräte,Ausstattungs-,Ausrüstungs-,Gebrauchsgegenstände;1.2;13621;1;0;0;0;12;1.300;0;1.200;91,99;26,71;0;0;1.200;1.300;1.200;0
Ja;3.6.2.1.524400;3.6.2.1;0;524400;Labor-,Werkstättenbedarf,Lebensmittel,Arzneimittel,Verbandsstoffe,Baumaterial;1.2;13621;1;;;0;12;1.000;0;1.000;0;0;0;0;1.000;1.000;1.000;0
Nein;3.6.2.1.524900;3.6.2.1;0;524900;Sonstige Aufwendungen für Sachleistungen;1.2;13621;1;0;0;0;12;500;0;500;0;0;0;0;500;500;500;0
Ja;3.6.2.1.525430;3.6.2.1;0;525430;Kostenerstattungen an Gemeinden und Gemeindeverbände;1.2;13621;1;;;0,00;12;8.000;0;7.000;8.182,50;7.924,71;8.182,50;0;8.000;8.000;8.000;0
Ja;3.6.2.1.529200;3.6.2.1;0;529200;Sonstige Aufwendungen für Dienstleistungen;1.2;13621;1;;;0,00;12;20.000;0;20.000;9.391,10;24.410,03;1.995,62;0;20.000;20.000;20.000;0
Nein;3.6.2.1.538320;3.6.2.1;0;538320;Abschreibungen auf Betriebsausstattung;1.2;0;0;;;0;80;187;0;230;0;0;0;0;187;187;187;0
Nein;3.6.2.1.538330;3.6.2.1;0;538330;Abschreibungen auf Geschäftsausstattung;1.2;0;0;;;0;80;276;0;280;0;0;0;0;230;0;0;0
Nein;3.6.2.1.541500;3.6.2.1;0;541500;Zuweisungen und Zuschüsse für laufende Zwecke an den privaten Bereich;1.2;13621;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.561200;3.6.2.1;0;561200;Aufwendungen für Aus- u Fortbildung, Umschulung;1.2;13621;1;0;0;0;12;300;0;300;0;0;0;0;300;300;300;0
Nein;3.6.2.1.561300;3.6.2.1;0;561300;Aufwendungen für übernommene Reisekosten, Dienstreisen;1.2;13621;1;0;0;0;12;600;0;600;193,2;953,66;124,6;0;600;600;600;0
Nein;3.6.2.1.561400;3.6.2.1;0;561400;Aufwendungen für allgemeine Betreuung der Bediensteten;1.2;13621;1;1;1;0;12;100;0;100;0;0;0;0;100;100;100;0
Nein;3.6.2.1.562900;3.6.2.1;0;562900;Sonstige Aufwendungen aus der Inanspruchnahme von Rechten und Diensten;1.2;13621;1;;;0;12;500;0;500;0;0;0;0;500;500;500;0
Nein;3.6.2.1.563400;3.6.2.1;0;563400;Telefon Datenübertragungskosten;1.2;13621;0;;;0;11;200;0;0;0;0;0;0;0;0;0;0
Ja;3.6.2.1.563600;3.6.2.1;0;563600;Öffentlichkeitsarbeit;1.2;13621;1;;;0;12;1.000;0;1.000;0;0;0;0;1.000;1.000;1.000;0
Nein;3.6.2.1.564140;3.6.2.1;0;564140;Unfallversicherungen;1.2;13621;1;;;0;80;450;0;300;471,42;28,64;0;0;450;450;450;0
Nein;3.6.2.1.614420;3.6.2.1;0;614420;Zuweis. u. Zuschüsse f. lfd. Zwecke v. Land;1.2;0;0;0;0;0;12;700;0;1.000;0;150;0;0;700;700;700;0
Nein;3.6.2.1.614430;3.6.2.1;0;614430;Zuweis. u. Zuschüsse f. lfd. Zwecke v. Gemeinden u. Gemeindeverbänden;1.2;0;0;0;0,00;0,00;12;39.000;0;39.000;0;40.370,11;2.348,84;0;39.000;39.000;39.000;0
Nein;3.6.2.1.614510;3.6.2.1;0;614510;Zuweis. u. Zuschüsse f. lfd. Zwecke v. privaten Unternehmen;1.2;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.641900;3.6.2.1;0;641900;sonstige privatrechtl. Leistungsentgelte;1.2;0;0;0;0,00;0;12;5.000;0;5.000;0;8.870,97;358;0;5.000;5.000;5.000;0
Nein;3.6.2.1.642430;3.6.2.1;0;642430;Kostenerst. Kostenuml. v öffentl. Bereich von Gemeinden u. Gem.verbänden;1.2;0;0;;;0,00;12;36.010;0;36.010;0;36.011,56;8.418,96;0;36.010;36.010;36.010;0
Nein;3.6.2.1.642500;3.6.2.1;0;642500;Kostenerst. Kostenuml. v privaten Bereich;1.2;0;0;;;0;12;0;0;0;0;3,36;0;0;0;0;0;0
Nein;3.6.2.1.702210;3.6.2.1;0;702210;Vergütungen der Arbeitnehmer;1.2;1500000;1;;;0,00;60;120.300;0;117.240;0;114.129,82;26.466,42;0;122.710;125.170;127.680;0
Nein;3.6.2.1.702220;3.6.2.1;0;702220;Leistungszulage Bedienstete;1.2;1500000;1;;;0;60;0;0;0;0;2.073,65;0;0;0;0;0;0
Nein;3.6.2.1.703200;3.6.2.1;0;703200;Beiträge zur ZVK / Arbeitnehmer;1.2;1500000;1;0;0,00;0,00;60;9.200;0;8.910;0;8.865,47;2.051,18;0;9.390;9.580;9.780;0
Nein;3.6.2.1.704200;3.6.2.1;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;1.2;1500000;1;0;0,00;0,00;60;23.900;0;23.280;0;23.168,47;5.475,35;0;24.380;24.870;25.370;0
Nein;3.6.2.1.706290;3.6.2.1;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;1.2;1500000;1;;;0;60;0;0;0;0;79,8;19,95;0;0;0;0;0
Nein;3.6.2.1.709000;3.6.2.1;0;709000;Pauschalierte Lohnsteuer ;1.2;1500000;1;;;0;60;100;0;310;0;307,68;0,04;0;110;120;130;0
Nein;3.6.2.1.723700;3.6.2.1;0;723700;Auszahlung Unterhaltung Betriebs- und Geschäftsausstattung;1.2;13621;1;;;0;12;500;0;500;0;0;0;0;500;500;500;0
Nein;3.6.2.1.723800;3.6.2.1;0;723800;Auszahlung Unterhalt geringwert. Geräte Ausstattungs-Ausrüstungs sonst.Gebrauchs;1.2;13621;1;0;0;0;12;1.300;0;1.200;0;26,71;0;0;1.200;1.300;1.200;0
Nein;3.6.2.1.724400;3.6.2.1;0;724400;Auszahlung Labor-Werkstättenbedarf Baumaterial Arzneimittel Anstaltsbedarf Saat;1.2;13621;1;;;0;12;1.000;0;1.000;0;0;0;0;1.000;1.000;1.000;0
Nein;3.6.2.1.724900;3.6.2.1;0;724900;Sonstige Auszahlungen für Sachleistungen;1.2;13621;1;0;0;0;12;500;0;500;0;0;0;0;500;500;500;0
Nein;3.6.2.1.725430;3.6.2.1;0;725430;Kostenerstattungen an die Gem u Gemeindeverbände;1.2;13621;1;;;0;12;8.000;0;7.000;0;7.638,44;587,21;0;8.000;8.000;8.000;0
Nein;3.6.2.1.729200;3.6.2.1;0;729200;Sonstige Auszahlungen f. Dienstleistungen;1.2;13621;1;;;0,00;12;20.000;0;20.000;0;24.487,87;2.096,21;0;20.000;20.000;20.000;0
Nein;3.6.2.1.741500;3.6.2.1;0;741500;Zuweisungen u Zuschüsse f lfd Zwecke an privaten Bereich;1.2;13621;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.761200;3.6.2.1;0;761200;Auszahlungen  Aus- und Fortbildung, Umschulung;1.2;13621;1;0;0;0;12;300;0;300;0;26,38;0;0;300;300;300;0
Nein;3.6.2.1.761300;3.6.2.1;0;761300;Auszahlungen Reisekosten;1.2;13621;1;0;0,00;0;12;600;0;600;0;1.133,13;268,8;0;600;600;600;0
Nein;3.6.2.1.761400;3.6.2.1;0;761400;Auszahlung allgemeine Betreuung Bedienstete;1.2;13621;1;1;1;0;12;100;0;100;0;0;0;0;100;100;100;0
Nein;3.6.2.1.762900;3.6.2.1;0;762900;sonstige Auszahlung f Inanspruchnahme von Rechten u Diensten;1.2;13621;1;;;0;12;500;0;500;0;0;0;0;500;500;500;0
Nein;3.6.2.1.763400;3.6.2.1;0;763400;Telefon Datenübertragungskosten;1.2;13621;0;;;0;11;200;0;0;0;0;0;0;0;0;0;0
Nein;3.6.2.1.763600;3.6.2.1;0;763600;Öffentlichkeitsarbeit;1.2;13621;1;;;0;12;1.000;0;1.000;0;0;0;0;1.000;1.000;1.000;0
Nein;3.6.2.1.764140;3.6.2.1;0;764140;Unfallversicherungen;1.2;13621;1;;;0;80;450;0;300;0;28,64;0;0;450;450;450;0
Ja;3.6.2.1/0001.785710;3.6.2.1;1;785710;Auszahlungen für bewegliche Sachen des Anlagevermögens über 410 Euro;1.2;0;0;;;0;12;1.000;0;1.000;0;0;0;0;1.000;1.000;1.000;0
Nein;3.6.5.1.466140;3.6.5.1;0;466140;Ertrag aus der Auflösung  von Rückstellungen;1.2;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.466141;3.6.5.1;0;466141;Aufl. Pensions+Beih. Rückstell;1.2;0;0;;;0;80;0;0;310;0;6.386,24;0;0;0;0;0;0
Nein;3.6.5.1.502110;3.6.5.1;0;502110;Bezüge der Beamten;1.2;1500000;1;;;0,00;60;0;0;12.270;1.012,24;25.627,40;1.012,24;0;0;0;0;0
Nein;3.6.5.1.502210;3.6.5.1;0;502210;Dienstbezüge der Arbeitnehmer;1.2;1500000;1;;;0;60;33.800;0;0;10.527,19;0;0;0;34.480;35.170;35.880;0
Nein;3.6.5.1.502220;3.6.5.1;0;502220;Leistungszulagen der AN;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.503200;3.6.5.1;0;503200;Arbeitnehmer Beiträge zur Versorgungskasse;1.2;1500000;1;;;0;60;2.700;0;0;815,85;0;0;0;2.760;2.820;2.880;0
Nein;3.6.5.1.504200;3.6.5.1;0;504200;Arbeitnehmer Arbeitgeberanteil an der gesetzlichen Sozialversicherung;1.2;1500000;1;;;0;60;7.000;0;0;2.181,71;0;0;0;7.140;7.290;7.440;0
Nein;3.6.5.1.505100;3.6.5.1;0;505100;Beamte, Beihilfen;1.2;1500000;1;;;0;60;0;0;3.870;0;3.760,39;0;0;0;0;0;0
Nein;3.6.5.1.506290;3.6.5.1;0;506290;Sonstige (Arbeitnehmer);1.2;1500000;1;;;0;60;0;0;0;14;0;0;0;0;0;0;0
Nein;3.6.5.1.507110;3.6.5.1;0;507110;Pensionsrückstellungen (Beamte);1.2;1500000;1;;;0;60;0;0;3.290;0;13.301,59;0;0;0;0;0;0
Nein;3.6.5.1.507120;3.6.5.1;0;507120;Beihilferückstellungen (Beamte);1.2;1500000;1;;;0;60;0;0;510;0;3.838,61;0;0;0;0;0;0
Nein;3.6.5.1.508100;3.6.5.1;0;508100;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Beamte;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.508120;3.6.5.1;0;508120;Zf. Überstundenrückst. Beamte;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.508200;3.6.5.1;0;508200;Zuführung&Rückstellungen für nicht genommenen Urlaub,Überstunden Arbeitnehmer;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.508220;3.6.5.1;0;508220;Zf. Überstundenrückst. AN;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.509000;3.6.5.1;0;509000;Pauschalierte Lohnsteuer ;1.2;1500000;1;;;0;60;0;0;0;0,48;0;0;0;0;0;0;0
Nein;3.6.5.1.511100;3.6.5.1;0;511100;Versorgungsaufwendungen für Beamte;1.2;1510000;1;;;0;60;0;0;14.310;0;0;0;0;0;0;0;0
Nein;3.6.5.1.702110;3.6.5.1;0;702110;Bezüge der Beamten;1.2;1500000;1;;;0;60;0;0;12.270;0;12.427,84;0;0;0;0;0;0
Nein;3.6.5.1.702210;3.6.5.1;0;702210;Vergütungen der Arbeitnehmer;1.2;1500000;1;;;0;60;33.800;0;0;0;0;0;0;34.480;35.170;35.880;0
Nein;3.6.5.1.702220;3.6.5.1;0;702220;Leistungszulage Bedienstete;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.703200;3.6.5.1;0;703200;Beiträge zur ZVK / Arbeitnehmer;1.2;1500000;1;;;0;60;2.700;0;0;0;0;0;0;2.760;2.820;2.880;0
Nein;3.6.5.1.704200;3.6.5.1;0;704200;Beiträge zur gesetzl. Soz.versicherung Arbeitnehmer;1.2;1500000;1;;;0;60;7.000;0;0;0;0;0;0;7.140;7.290;7.440;0
Nein;3.6.5.1.705100;3.6.5.1;0;705100;Beihilfen, Unterstützungsleistunen u dgl. Beamte;1.2;1500000;1;;;0;60;0;0;3.870;0;3.760,39;0;0;0;0;0;0
Nein;3.6.5.1.706290;3.6.5.1;0;706290;Sonstige Personalnebenleistungen Arbeitnehmer;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.709000;3.6.5.1;0;709000;Pauschalierte Lohnsteuer ;1.2;1500000;1;;;0;60;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.5.1.711100;3.6.5.1;0;711100;Versorgungsauszahlungen für Beamte;1.2;1510000;1;;;0;60;0;0;14.310;0;0;0;0;0;0;0;0
Nein;3.6.6.1.466140;3.6.6.1;0;466140;Ertrag aus der Auflösung  von Rückstellungen;4;0;0;;;0;80;0;0;0;0;0;0;0;0;0;0;0
Nein;3.6.6.1.502210;3.6.6.1;0;502210;Dienstbezüge der Arbeitnehmer;4;1500000;1;;;0,00;60;19.800;0;19.200;13.629,68;17.389,81;4.512,28;0;20.200;20.610;21.030;0
